ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),id
0.0825,0.979,-0.1509,-0.2441,1.8921,1.0986,0
0.0825,0.979,-0.1509,-0.2441,1.8921,1.0986,0
0.0791,0.9727,-0.1377,-1.9531,2.9297,0.4883,0
0.0791,0.9727,-0.1377,-1.9531,2.9297,0.4883,0
0.0791,0.9727,-0.1377,-1.9531,2.9297,0.4883,0
0.0791,0.9727,-0.1377,-1.9531,2.9297,0.4883,0
0.082,0.9673,-0.1245,-2.0142,2.8687,0.3052,0
0.082,0.9673,-0.1245,-2.0142,2.8687,0.3052,0
0.082,0.9673,-0.1245,-2.0142,2.8687,0.3052,0
0.082,0.9673,-0.1245,-2.0142,2.8687,0.3052,0
0.084,0.9624,-0.1157,-1.9531,1.0376,-0.061,0
0.084,0.9624,-0.1157,-1.9531,1.0376,-0.061,0
0.084,0.9624,-0.1157,-1.9531,1.0376,-0.061,0
0.084,0.9624,-0.1157,-1.9531,1.0376,-0.061,0
0.085,0.9614,-0.125,-0.6104,0.7324,-0.7324,0
0.085,0.9614,-0.125,-0.6104,0.7324,-0.7324,0
0.085,0.9614,-0.125,-0.6104,0.7324,-0.7324,0
0.085,0.9614,-0.125,-0.6104,0.7324,-0.7324,0
0.0815,0.9619,-0.1343,0.5493,1.2817,-1.0376,0
0.0815,0.9619,-0.1343,0.5493,1.2817,-1.0376,0
0.0815,0.9619,-0.1343,0.5493,1.2817,-1.0376,0
0.0815,0.9619,-0.1343,0.5493,1.2817,-1.0376,0
0.0796,0.9727,-0.1367,-0.3662,0.4272,-1.1597,0
0.0796,0.9727,-0.1367,-0.3662,0.4272,-1.1597,0
0.0796,0.9727,-0.1367,-0.3662,0.4272,-1.1597,0
0.0796,0.9727,-0.1367,-0.3662,0.4272,-1.1597,0
0.0767,0.9727,-0.1343,-0.1831,0.6104,-1.3428,0
0.0767,0.9727,-0.1343,-0.1831,0.6104,-1.3428,0
0.0767,0.9727,-0.1343,-0.1831,0.6104,-1.3428,0
0.0767,0.9727,-0.1343,-0.1831,0.6104,-1.3428,0
0.0732,0.9619,-0.1416,1.2817,1.0376,-1.1597,0
0.0732,0.9619,-0.1416,1.2817,1.0376,-1.1597,0
0.0732,0.9619,-0.1416,1.2817,1.0376,-1.1597,0
0.0732,0.9619,-0.1416,1.2817,1.0376,-1.1597,0
0.0801,0.9644,-0.1533,1.5259,-0.4272,-0.4883,0
0.0801,0.9644,-0.1533,1.5259,-0.4272,-0.4883,0
0.0801,0.9644,-0.1533,1.5259,-0.4272,-0.4883,0
0.0801,0.9644,-0.1533,1.5259,-0.4272,-0.4883,0
0.083,0.9795,-0.1543,1.4038,-1.77,-0.2441,0
0.083,0.9795,-0.1543,1.4038,-1.77,-0.2441,0
0.083,0.9795,-0.1543,1.4038,-1.77,-0.2441,0
0.083,0.9795,-0.1543,1.4038,-1.77,-0.2441,0
0.0806,0.9932,-0.1504,0.5493,0.7324,-0.9155,0
0.0806,0.9932,-0.1504,0.5493,0.7324,-0.9155,0
0.0806,0.9932,-0.1504,0.5493,0.7324,-0.9155,0
0.0806,0.9932,-0.1504,0.5493,0.7324,-0.9155,0
0.0811,0.9941,-0.1592,-0.4272,1.8311,-1.6479,0
0.0811,0.9941,-0.1592,-0.4272,1.8311,-1.6479,0
0.0811,0.9941,-0.1592,-0.4272,1.8311,-1.6479,0
0.0811,0.9941,-0.1592,-0.4272,1.8311,-1.6479,0
0.0776,0.9966,-0.1411,-2.0752,1.5259,-1.77,0
0.0776,0.9966,-0.1411,-2.0752,1.5259,-1.77,0
0.0776,0.9966,-0.1411,-2.0752,1.5259,-1.77,0
0.0776,0.9966,-0.1411,-2.0752,1.5259,-1.77,0
0.0698,0.9941,-0.1255,-1.0376,0.5493,-1.3428,0
0.0698,0.9941,-0.1255,-1.0376,0.5493,-1.3428,0
0.0698,0.9941,-0.1255,-1.0376,0.5493,-1.3428,0
0.0698,0.9941,-0.1255,-1.0376,0.5493,-1.3428,0
0.0698,0.9941,-0.1255,-1.0376,0.5493,-1.3428,0
0.0718,0.9844,-0.1387,0.9766,2.1973,-0.3052,0
0.0718,0.9844,-0.1387,0.9766,2.1973,-0.3052,0
0.0718,0.9844,-0.1387,0.9766,2.1973,-0.3052,0
0.0718,0.9844,-0.1387,0.9766,2.1973,-0.3052,0
0.0845,0.9761,-0.147,-1.5869,2.1362,0.4272,0
0.0845,0.9761,-0.147,-1.5869,2.1362,0.4272,0
0.0845,0.9761,-0.147,-1.5869,2.1362,0.4272,0
0.0845,0.9761,-0.147,-1.5869,2.1362,0.4272,0
0.084,0.9736,-0.1323,-3.54,4.0283,0.4883,0
0.084,0.9736,-0.1323,-3.54,4.0283,0.4883,0
0.084,0.9736,-0.1323,-3.54,4.0283,0.4883,0
0.084,0.9736,-0.1323,-3.54,4.0283,0.4883,0
0.0757,0.9712,-0.1108,-4.8828,3.0518,-0.4272,0
0.0757,0.9712,-0.1108,-4.8828,3.0518,-0.4272,0
0.0757,0.9712,-0.1108,-4.8828,3.0518,-0.4272,0
0.0757,0.9712,-0.1108,-4.8828,3.0518,-0.4272,0
0.0747,0.9688,-0.1104,-2.7466,2.5635,-1.0986,0
0.0747,0.9688,-0.1104,-2.7466,2.5635,-1.0986,0
0.0747,0.9688,-0.1104,-2.7466,2.5635,-1.0986,0
0.0747,0.9688,-0.1104,-2.7466,2.5635,-1.0986,0
0.0747,0.9712,-0.1104,-0.7324,2.8076,-0.9766,0
0.0747,0.9712,-0.1104,-0.7324,2.8076,-0.9766,0
0.0747,0.9712,-0.1104,-0.7324,2.8076,-0.9766,0
0.0747,0.9712,-0.1104,-0.7324,2.8076,-0.9766,0
0.0791,0.9731,-0.1235,0.0,1.4648,-0.7935,0
0.0791,0.9731,-0.1235,0.0,1.4648,-0.7935,0
0.0791,0.9731,-0.1235,0.0,1.4648,-0.7935,0
0.0791,0.9731,-0.1235,0.0,1.4648,-0.7935,0
0.0835,0.9746,-0.1357,-0.6104,2.1973,-0.8545,0
0.0835,0.9746,-0.1357,-0.6104,2.1973,-0.8545,0
0.0835,0.9746,-0.1357,-0.6104,2.1973,-0.8545,0
0.0835,0.9746,-0.1357,-0.6104,2.1973,-0.8545,0
0.0815,0.9819,-0.1309,-0.4272,2.5635,-1.0986,0
0.0815,0.9819,-0.1309,-0.4272,2.5635,-1.0986,0
0.0815,0.9819,-0.1309,-0.4272,2.5635,-1.0986,0
0.0815,0.9819,-0.1309,-0.4272,2.5635,-1.0986,0
0.0845,0.9888,-0.1387,1.0986,3.1738,-1.2817,0
0.0845,0.9888,-0.1387,1.0986,3.1738,-1.2817,0
0.0845,0.9888,-0.1387,1.0986,3.1738,-1.2817,0
0.0845,0.9888,-0.1387,1.0986,3.1738,-1.2817,0
0.0801,0.9912,-0.1401,1.9531,3.3569,-1.6479,0
0.0801,0.9912,-0.1401,1.9531,3.3569,-1.6479,0
0.0801,0.9912,-0.1401,1.9531,3.3569,-1.6479,0
0.0801,0.9912,-0.1401,1.9531,3.3569,-1.6479,0
0.082,0.9858,-0.1489,1.4648,3.6011,-1.5869,0
0.082,0.9858,-0.1489,1.4648,3.6011,-1.5869,0
0.082,0.9858,-0.1489,1.4648,3.6011,-1.5869,0
0.082,0.9858,-0.1489,1.4648,3.6011,-1.5869,0
0.0845,0.9844,-0.144,-0.9766,4.4556,-1.709,0
0.0845,0.9844,-0.144,-0.9766,4.4556,-1.709,0
0.0845,0.9844,-0.144,-0.9766,4.4556,-1.709,0
0.0845,0.9844,-0.144,-0.9766,4.4556,-1.709,0
0.0767,0.9785,-0.1313,-6.2866,5.0049,-2.5024,0
0.0767,0.9785,-0.1313,-6.2866,5.0049,-2.5024,0
0.0767,0.9785,-0.1313,-6.2866,5.0049,-2.5024,0
0.0767,0.9785,-0.1313,-6.2866,5.0049,-2.5024,0
0.0693,0.9829,-0.127,-1.1597,5.7373,-2.0752,0
0.0693,0.9829,-0.127,-1.1597,5.7373,-2.0752,0
0.0693,0.9829,-0.127,-1.1597,5.7373,-2.0752,0
0.0693,0.9829,-0.127,-1.1597,5.7373,-2.0752,0
0.0601,0.9912,-0.125,-2.3804,4.0894,-1.6479,0
0.0601,0.9912,-0.125,-2.3804,4.0894,-1.6479,0
0.0601,0.9912,-0.125,-2.3804,4.0894,-1.6479,0
0.0601,0.9912,-0.125,-2.3804,4.0894,-1.6479,0
0.0591,0.9966,-0.126,-2.7466,2.5635,-0.7935,0
0.0591,0.9966,-0.126,-2.7466,2.5635,-0.7935,0
0.0591,0.9966,-0.126,-2.7466,2.5635,-0.7935,0
0.0591,0.9966,-0.126,-2.7466,2.5635,-0.7935,0
0.0635,0.9966,-0.1196,-3.6011,1.0986,0.0,0
0.0635,0.9966,-0.1196,-3.6011,1.0986,0.0,0
0.0635,0.9966,-0.1196,-3.6011,1.0986,0.0,0
0.0635,0.9966,-0.1196,-3.6011,1.0986,0.0,0
0.0688,0.9897,-0.1172,-3.9063,-0.1221,0.0,0
0.0688,0.9897,-0.1172,-3.9063,-0.1221,0.0,0
0.0688,0.9897,-0.1172,-3.9063,-0.1221,0.0,0
0.0688,0.9897,-0.1172,-3.9063,-0.1221,0.0,0
0.0767,0.98,-0.1182,-3.9673,-0.4883,0.061,0
0.0767,0.98,-0.1182,-3.9673,-0.4883,0.061,0
0.0767,0.98,-0.1182,-3.9673,-0.4883,0.061,0
0.0767,0.98,-0.1182,-3.9673,-0.4883,0.061,0
0.0786,0.9795,-0.1128,-3.1128,-1.8921,0.2441,0
0.0786,0.9795,-0.1128,-3.1128,-1.8921,0.2441,0
0.0786,0.9795,-0.1128,-3.1128,-1.8921,0.2441,0
0.0786,0.9795,-0.1128,-3.1128,-1.8921,0.2441,0
0.0771,0.9785,-0.1113,-2.5024,-2.4414,0.1221,0
0.0771,0.9785,-0.1113,-2.5024,-2.4414,0.1221,0
0.0771,0.9785,-0.1113,-2.5024,-2.4414,0.1221,0
0.0771,0.9785,-0.1113,-2.5024,-2.4414,0.1221,0
0.0747,0.9746,-0.1162,-2.5024,-3.3569,-0.1831,0
0.0747,0.9746,-0.1162,-2.5024,-3.3569,-0.1831,0
0.0747,0.9746,-0.1162,-2.5024,-3.3569,-0.1831,0
0.0747,0.9746,-0.1162,-2.5024,-3.3569,-0.1831,0
0.0698,0.9731,-0.1196,-2.3193,-2.8687,-0.4272,0
0.0698,0.9731,-0.1196,-2.3193,-2.8687,-0.4272,0
0.0698,0.9731,-0.1196,-2.3193,-2.8687,-0.4272,0
0.0698,0.9731,-0.1196,-2.3193,-2.8687,-0.4272,0
0.0654,0.9746,-0.1167,-3.3569,-1.5869,-0.7935,0
0.0654,0.9746,-0.1167,-3.3569,-1.5869,-0.7935,0
0.0654,0.9746,-0.1167,-3.3569,-1.5869,-0.7935,0
0.0654,0.9746,-0.1167,-3.3569,-1.5869,-0.7935,0
0.0649,0.98,-0.1074,-4.0894,-0.7935,-1.0986,0
0.0649,0.98,-0.1074,-4.0894,-0.7935,-1.0986,0
0.0649,0.98,-0.1074,-4.0894,-0.7935,-1.0986,0
0.0649,0.98,-0.1074,-4.0894,-0.7935,-1.0986,0
0.0649,0.98,-0.1074,-4.0894,-0.7935,-1.0986,0
0.0703,0.9771,-0.1099,-11.2305,-2.2583,-0.8545,0
0.0703,0.9771,-0.1099,-11.2305,-2.2583,-0.8545,0
0.0703,0.9771,-0.1099,-11.2305,-2.2583,-0.8545,0
0.0703,0.9771,-0.1099,-11.2305,-2.2583,-0.8545,0
0.0693,0.9824,-0.1089,-2.0752,-2.5024,0.9155,0
0.0693,0.9824,-0.1089,-2.0752,-2.5024,0.9155,0
0.0693,0.9824,-0.1089,-2.0752,-2.5024,0.9155,0
0.0693,0.9824,-0.1089,-2.0752,-2.5024,0.9155,0
0.0737,0.9834,-0.1196,-2.1973,-1.77,0.6714,0
0.0737,0.9834,-0.1196,-2.1973,-1.77,0.6714,0
0.0737,0.9834,-0.1196,-2.1973,-1.77,0.6714,0
0.0737,0.9834,-0.1196,-2.1973,-1.77,0.6714,0
0.0776,0.9854,-0.1235,-2.1973,-0.1221,-0.1221,0
0.0776,0.9854,-0.1235,-2.1973,-0.1221,-0.1221,0
0.0776,0.9854,-0.1235,-2.1973,-0.1221,-0.1221,0
0.0776,0.9854,-0.1235,-2.1973,-0.1221,-0.1221,0
0.0811,0.9873,-0.1216,-2.1362,1.2817,-0.4883,0
0.0811,0.9873,-0.1216,-2.1362,1.2817,-0.4883,0
0.0811,0.9873,-0.1216,-2.1362,1.2817,-0.4883,0
0.0811,0.9873,-0.1216,-2.1362,1.2817,-0.4883,0
0.082,0.9883,-0.1074,-3.2959,2.1973,-0.4272,0
0.082,0.9883,-0.1074,-3.2959,2.1973,-0.4272,0
0.082,0.9883,-0.1074,-3.2959,2.1973,-0.4272,0
0.082,0.9883,-0.1074,-3.2959,2.1973,-0.4272,0
0.0796,0.9795,-0.0962,-3.8452,2.4414,-0.4272,0
0.0796,0.9795,-0.0962,-3.8452,2.4414,-0.4272,0
0.0796,0.9795,-0.0962,-3.8452,2.4414,-0.4272,0
0.0796,0.9795,-0.0962,-3.8452,2.4414,-0.4272,0
0.0781,0.9697,-0.0986,-2.0142,2.8687,-0.1831,0
0.0781,0.9697,-0.0986,-2.0142,2.8687,-0.1831,0
0.0781,0.9697,-0.0986,-2.0142,2.8687,-0.1831,0
0.0781,0.9697,-0.0986,-2.0142,2.8687,-0.1831,0
0.0752,0.9727,-0.1084,-2.8076,3.479,-0.6104,0
0.0752,0.9727,-0.1084,-2.8076,3.479,-0.6104,0
0.0752,0.9727,-0.1084,-2.8076,3.479,-0.6104,0
0.0752,0.9727,-0.1084,-2.8076,3.479,-0.6104,0
0.0796,0.9824,-0.1143,-0.5493,5.9204,-0.4883,0
0.0796,0.9824,-0.1143,-0.5493,5.9204,-0.4883,0
0.0796,0.9824,-0.1143,-0.5493,5.9204,-0.4883,0
0.0796,0.9824,-0.1143,-0.5493,5.9204,-0.4883,0
0.0728,0.9844,-0.1123,-1.8311,6.4087,-0.9155,0
0.0728,0.9844,-0.1123,-1.8311,6.4087,-0.9155,0
0.0728,0.9844,-0.1123,-1.8311,6.4087,-0.9155,0
0.0728,0.9844,-0.1123,-1.8311,6.4087,-0.9155,0
0.0645,0.981,-0.0938,-2.5024,5.6152,-1.0986,0
0.0645,0.981,-0.0938,-2.5024,5.6152,-1.0986,0
0.0645,0.981,-0.0938,-2.5024,5.6152,-1.0986,0
0.0645,0.981,-0.0938,-2.5024,5.6152,-1.0986,0
0.0659,0.9722,-0.0854,-0.6104,3.9673,-0.8545,0
0.0659,0.9722,-0.0854,-0.6104,3.9673,-0.8545,0
0.0659,0.9722,-0.0854,-0.6104,3.9673,-0.8545,0
0.0659,0.9722,-0.0854,-0.6104,3.9673,-0.8545,0
0.0669,0.9624,-0.0981,1.0986,2.8076,-0.6104,0
0.0669,0.9624,-0.0981,1.0986,2.8076,-0.6104,0
0.0669,0.9624,-0.0981,1.0986,2.8076,-0.6104,0
0.0669,0.9624,-0.0981,1.0986,2.8076,-0.6104,0
0.0723,0.9731,-0.1162,0.9766,1.77,-0.3662,0
0.0723,0.9731,-0.1162,0.9766,1.77,-0.3662,0
0.0723,0.9731,-0.1162,0.9766,1.77,-0.3662,0
0.0723,0.9731,-0.1162,0.9766,1.77,-0.3662,0
0.0674,0.9883,-0.1157,0.061,1.8921,-1.1597,0
0.0674,0.9883,-0.1157,0.061,1.8921,-1.1597,0
0.0674,0.9883,-0.1157,0.061,1.8921,-1.1597,0
0.0674,0.9883,-0.1157,0.061,1.8921,-1.1597,0
0.061,0.9897,-0.1094,-0.6104,1.709,-1.77,0
0.061,0.9897,-0.1094,-0.6104,1.709,-1.77,0
0.061,0.9897,-0.1094,-0.6104,1.709,-1.77,0
0.061,0.9897,-0.1094,-0.6104,1.709,-1.77,0
0.0659,0.9873,-0.1011,-0.3052,1.2207,-1.77,0
0.0659,0.9873,-0.1011,-0.3052,1.2207,-1.77,0
0.0659,0.9873,-0.1011,-0.3052,1.2207,-1.77,0
0.0659,0.9873,-0.1011,-0.3052,1.2207,-1.77,0
0.0674,0.981,-0.0928,1.4648,0.1831,-1.2817,0
0.0674,0.981,-0.0928,1.4648,0.1831,-1.2817,0
0.0674,0.981,-0.0928,1.4648,0.1831,-1.2817,0
0.0674,0.981,-0.0928,1.4648,0.1831,-1.2817,0
0.0649,0.9766,-0.1006,2.6855,-0.9155,-0.8545,0
0.0649,0.9766,-0.1006,2.6855,-0.9155,-0.8545,0
0.0649,0.9766,-0.1006,2.6855,-0.9155,-0.8545,0
0.0649,0.9766,-0.1006,2.6855,-0.9155,-0.8545,0
0.064,0.9761,-0.1177,2.9907,-1.4648,-0.3662,0
0.064,0.9761,-0.1177,2.9907,-1.4648,-0.3662,0
0.064,0.9761,-0.1177,2.9907,-1.4648,-0.3662,0
0.064,0.9761,-0.1177,2.9907,-1.4648,-0.3662,0
0.0654,0.981,-0.1289,2.0142,-1.4648,-0.6104,0
0.0654,0.981,-0.1289,2.0142,-1.4648,-0.6104,0
0.0654,0.981,-0.1289,2.0142,-1.4648,-0.6104,0
0.0654,0.981,-0.1289,2.0142,-1.4648,-0.6104,0
0.0679,0.9883,-0.1177,0.5493,-0.061,-1.4648,0
0.0679,0.9883,-0.1177,0.5493,-0.061,-1.4648,0
0.0679,0.9883,-0.1177,0.5493,-0.061,-1.4648,0
0.0679,0.9883,-0.1177,0.5493,-0.061,-1.4648,0
0.0698,0.9878,-0.1118,1.8921,1.8921,-1.8311,0
0.0698,0.9878,-0.1118,1.8921,1.8921,-1.8311,0
0.0698,0.9878,-0.1118,1.8921,1.8921,-1.8311,0
0.0698,0.9878,-0.1118,1.8921,1.8921,-1.8311,0
0.0771,0.9873,-0.1123,2.7466,2.5024,-1.1597,0
0.0771,0.9873,-0.1123,2.7466,2.5024,-1.1597,0
0.0771,0.9873,-0.1123,2.7466,2.5024,-1.1597,0
0.0771,0.9873,-0.1123,2.7466,2.5024,-1.1597,0
0.0815,0.9873,-0.1177,2.2583,3.0518,-0.4272,0
0.0815,0.9873,-0.1177,2.2583,3.0518,-0.4272,0
0.0815,0.9873,-0.1177,2.2583,3.0518,-0.4272,0
0.0815,0.9873,-0.1177,2.2583,3.0518,-0.4272,0
0.0815,0.9873,-0.1177,2.2583,3.0518,-0.4272,0
0.0791,0.9863,-0.1113,0.9155,4.5776,-0.5493,0
0.0791,0.9863,-0.1113,0.9155,4.5776,-0.5493,0
0.0791,0.9863,-0.1113,0.9155,4.5776,-0.5493,0
0.0791,0.9863,-0.1113,0.9155,4.5776,-0.5493,0
0.0718,0.98,-0.1143,1.3428,5.127,-1.2207,0
0.0718,0.98,-0.1143,1.3428,5.127,-1.2207,0
0.0718,0.98,-0.1143,1.3428,5.127,-1.2207,0
0.0718,0.98,-0.1143,1.3428,5.127,-1.2207,0
0.0591,0.9839,-0.1167,0.8545,3.7842,-1.4038,0
0.0591,0.9839,-0.1167,0.8545,3.7842,-1.4038,0
0.0591,0.9839,-0.1167,0.8545,3.7842,-1.4038,0
0.0591,0.9839,-0.1167,0.8545,3.7842,-1.4038,0
0.0591,0.9912,-0.1187,0.5493,2.3193,-1.1597,0
0.0591,0.9912,-0.1187,0.5493,2.3193,-1.1597,0
0.0591,0.9912,-0.1187,0.5493,2.3193,-1.1597,0
0.0591,0.9912,-0.1187,0.5493,2.3193,-1.1597,0
0.0728,0.9907,-0.1152,0.2441,3.54,-1.2817,0
0.0728,0.9907,-0.1152,0.2441,3.54,-1.2817,0
0.0728,0.9907,-0.1152,0.2441,3.54,-1.2817,0
0.0728,0.9907,-0.1152,0.2441,3.54,-1.2817,0
0.082,0.9839,-0.1094,-0.4272,5.188,-1.6479,0
0.082,0.9839,-0.1094,-0.4272,5.188,-1.6479,0
0.082,0.9839,-0.1094,-0.4272,5.188,-1.6479,0
0.082,0.9839,-0.1094,-0.4272,5.188,-1.6479,0
0.0786,0.9785,-0.1011,-0.4883,5.6152,-1.77,0
0.0786,0.9785,-0.1011,-0.4883,5.6152,-1.77,0
0.0786,0.9785,-0.1011,-0.4883,5.6152,-1.77,0
0.0786,0.9785,-0.1011,-0.4883,5.6152,-1.77,0
0.0684,0.9775,-0.1001,-0.1221,4.5166,-1.709,0
0.0684,0.9775,-0.1001,-0.1221,4.5166,-1.709,0
0.0684,0.9775,-0.1001,-0.1221,4.5166,-1.709,0
0.0684,0.9775,-0.1001,-0.1221,4.5166,-1.709,0
0.062,0.98,-0.1055,0.7935,2.8687,-1.5869,0
0.062,0.98,-0.1055,0.7935,2.8687,-1.5869,0
0.062,0.98,-0.1055,0.7935,2.8687,-1.5869,0
0.062,0.98,-0.1055,0.7935,2.8687,-1.5869,0
0.063,0.9819,-0.1138,1.3428,2.6245,-2.0752,0
0.063,0.9819,-0.1138,1.3428,2.6245,-2.0752,0
0.063,0.9819,-0.1138,1.3428,2.6245,-2.0752,0
0.063,0.9819,-0.1138,1.3428,2.6245,-2.0752,0
0.0664,0.9834,-0.1123,0.6714,3.479,-2.7466,0
0.0664,0.9834,-0.1123,0.6714,3.479,-2.7466,0
0.0664,0.9834,-0.1123,0.6714,3.479,-2.7466,0
0.0664,0.9834,-0.1123,0.6714,3.479,-2.7466,0
0.0688,0.9858,-0.105,-0.3052,2.9907,-2.5635,0
0.0688,0.9858,-0.105,-0.3052,2.9907,-2.5635,0
0.0688,0.9858,-0.105,-0.3052,2.9907,-2.5635,0
0.0688,0.9858,-0.105,-0.3052,2.9907,-2.5635,0
0.0693,0.9863,-0.1055,0.1831,2.0142,-1.709,0
0.0693,0.9863,-0.1055,0.1831,2.0142,-1.709,0
0.0693,0.9863,-0.1055,0.1831,2.0142,-1.709,0
0.0693,0.9863,-0.1055,0.1831,2.0142,-1.709,0
0.0708,0.9854,-0.1118,-0.3662,2.0142,-1.4038,0
0.0708,0.9854,-0.1118,-0.3662,2.0142,-1.4038,0
0.0708,0.9854,-0.1118,-0.3662,2.0142,-1.4038,0
0.0708,0.9854,-0.1118,-0.3662,2.0142,-1.4038,0
0.0669,0.9834,-0.1108,-0.3052,1.9531,-1.8311,0
0.0669,0.9834,-0.1108,-0.3052,1.9531,-1.8311,0
0.0669,0.9834,-0.1108,-0.3052,1.9531,-1.8311,0
0.0669,0.9834,-0.1108,-0.3052,1.9531,-1.8311,0
0.0625,0.981,-0.1187,0.3052,1.6479,-2.0752,0
0.0625,0.981,-0.1187,0.3052,1.6479,-2.0752,0
0.0625,0.981,-0.1187,0.3052,1.6479,-2.0752,0
0.0625,0.981,-0.1187,0.3052,1.6479,-2.0752,0
0.064,0.9844,-0.1206,0.0,1.1597,-2.2583,0
0.064,0.9844,-0.1206,0.0,1.1597,-2.2583,0
0.064,0.9844,-0.1206,0.0,1.1597,-2.2583,0
0.064,0.9844,-0.1206,0.0,1.1597,-2.2583,0
0.0693,0.9893,-0.1172,-0.9766,1.0986,-1.9531,0
0.0693,0.9893,-0.1172,-0.9766,1.0986,-1.9531,0
0.0693,0.9893,-0.1172,-0.9766,1.0986,-1.9531,0
0.0693,0.9893,-0.1172,-0.9766,1.0986,-1.9531,0
0.0732,0.9854,-0.1128,-1.2207,2.1973,-1.3428,0
0.0732,0.9854,-0.1128,-1.2207,2.1973,-1.3428,0
0.0732,0.9854,-0.1128,-1.2207,2.1973,-1.3428,0
0.0732,0.9854,-0.1128,-1.2207,2.1973,-1.3428,0
0.0771,0.9814,-0.1089,-1.9531,4.4556,-1.6479,0
0.0771,0.9814,-0.1089,-1.9531,4.4556,-1.6479,0
0.0771,0.9814,-0.1089,-1.9531,4.4556,-1.6479,0
0.0771,0.9814,-0.1089,-1.9531,4.4556,-1.6479,0
0.0659,0.9814,-0.0986,-2.0752,5.3101,-2.4414,0
0.0659,0.9814,-0.0986,-2.0752,5.3101,-2.4414,0
0.0659,0.9814,-0.0986,-2.0752,5.3101,-2.4414,0
0.0659,0.9814,-0.0986,-2.0752,5.3101,-2.4414,0
0.0527,0.979,-0.1016,0.1221,2.5024,-2.0142,0
0.0527,0.979,-0.1016,0.1221,2.5024,-2.0142,0
0.0527,0.979,-0.1016,0.1221,2.5024,-2.0142,0
0.0527,0.979,-0.1016,0.1221,2.5024,-2.0142,0
0.0503,0.98,-0.1167,0.8545,0.0,-1.5259,0
0.0503,0.98,-0.1167,0.8545,0.0,-1.5259,0
0.0503,0.98,-0.1167,0.8545,0.0,-1.5259,0
0.0503,0.98,-0.1167,0.8545,0.0,-1.5259,0
0.0537,0.9839,-0.1206,0.061,0.0,-1.6479,0
0.0537,0.9839,-0.1206,0.061,0.0,-1.6479,0
0.0537,0.9839,-0.1206,0.061,0.0,-1.6479,0
0.0537,0.9839,-0.1206,0.061,0.0,-1.6479,0
0.0654,0.9844,-0.1196,-0.4272,1.8311,-2.5635,0
0.0654,0.9844,-0.1196,-0.4272,1.8311,-2.5635,0
0.0654,0.9844,-0.1196,-0.4272,1.8311,-2.5635,0
0.0654,0.9844,-0.1196,-0.4272,1.8311,-2.5635,0
0.0723,0.9883,-0.1187,-0.7935,3.9673,-2.6245,0
0.0723,0.9883,-0.1187,-0.7935,3.9673,-2.6245,0
0.0723,0.9883,-0.1187,-0.7935,3.9673,-2.6245,0
0.0723,0.9883,-0.1187,-0.7935,3.9673,-2.6245,0
0.0723,0.9883,-0.1187,-0.7935,3.9673,-2.6245,0
0.0698,0.9907,-0.1177,-1.8311,4.2114,-2.5024,0
0.0698,0.9907,-0.1177,-1.8311,4.2114,-2.5024,0
0.0698,0.9907,-0.1177,-1.8311,4.2114,-2.5024,0
0.0698,0.9907,-0.1177,-1.8311,4.2114,-2.5024,0
0.062,0.9893,-0.1123,-2.1973,4.8828,-2.3804,0
0.062,0.9893,-0.1123,-2.1973,4.8828,-2.3804,0
0.062,0.9893,-0.1123,-2.1973,4.8828,-2.3804,0
0.062,0.9893,-0.1123,-2.1973,4.8828,-2.3804,0
0.0576,0.9844,-0.1006,-1.77,5.7983,-2.5024,0
0.0576,0.9844,-0.1006,-1.77,5.7983,-2.5024,0
0.0576,0.9844,-0.1006,-1.77,5.7983,-2.5024,0
0.0576,0.9844,-0.1006,-1.77,5.7983,-2.5024,0
0.0576,0.9868,-0.1021,-1.1597,3.9673,-2.1362,0
0.0576,0.9868,-0.1021,-1.1597,3.9673,-2.1362,0
0.0576,0.9868,-0.1021,-1.1597,3.9673,-2.1362,0
0.0576,0.9868,-0.1021,-1.1597,3.9673,-2.1362,0
0.0542,0.9937,-0.0981,-2.5635,2.7466,-2.0752,0
0.0542,0.9937,-0.0981,-2.5635,2.7466,-2.0752,0
0.0542,0.9937,-0.0981,-2.5635,2.7466,-2.0752,0
0.0542,0.9937,-0.0981,-2.5635,2.7466,-2.0752,0
0.0527,0.9873,-0.0918,-2.6855,2.0752,-2.0142,0
0.0527,0.9873,-0.0918,-2.6855,2.0752,-2.0142,0
0.0527,0.9873,-0.0918,-2.6855,2.0752,-2.0142,0
0.0527,0.9873,-0.0918,-2.6855,2.0752,-2.0142,0
0.0601,0.981,-0.0942,-2.3193,2.2583,-2.0752,0
0.0601,0.981,-0.0942,-2.3193,2.2583,-2.0752,0
0.0601,0.981,-0.0942,-2.3193,2.2583,-2.0752,0
0.0601,0.981,-0.0942,-2.3193,2.2583,-2.0752,0
0.0674,0.9814,-0.0957,-1.5259,2.0142,-2.1362,0
0.0674,0.9814,-0.0957,-1.5259,2.0142,-2.1362,0
0.0674,0.9814,-0.0957,-1.5259,2.0142,-2.1362,0
0.0674,0.9814,-0.0957,-1.5259,2.0142,-2.1362,0
0.0645,0.9829,-0.1089,-0.1221,1.8921,-2.1973,0
0.0645,0.9829,-0.1089,-0.1221,1.8921,-2.1973,0
0.0645,0.9829,-0.1089,-0.1221,1.8921,-2.1973,0
